case,city,birth_date,birth_time,pID,promissor,asp,sID,significator,astro_arc,horosa_arc,arc_abs_err,astro_dirJD,horosa_dirJD,date_abs_err_days,astro_date,horosa_date,prom_key,sig_key
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,5,Jupiter,-28.910789414127464,-28.910791957759955,2.5436324904148933e-06,2464572.020080601,2464572.0210090266,0.0009284256957471371,9/1/2035 12:29:0,2035-09-01 12:30:15,S_Mars_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,5,Jupiter,-61.464930273160235,-61.46493281776395,2.544603717069549e-06,2476462.2814941476,2476462.7473557456,0.4658615980297327,3/21/2068 18:45:0,2068-03-22 05:56:11,S_Mars_90,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,5,Jupiter,-92.49337776686497,-92.49338032420712,2.5573421567059995e-06,2487795.66482935,2487795.66576278,0.000933429691940546,4/2/2099 3:57:0,2099-04-02 03:58:41,S_Mars_120,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,-120.0,6,Saturn,68.57408998435172,68.57412594859329,3.596424157592537e-05,2479059.1247887327,2479059.1379156807,0.013126947917044163,5/1/2075 14:59:0,2075-05-01 15:18:35,D_Mars_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,-90.0,6,Saturn,36.01994912531897,36.019985088589294,3.5963270320849006e-05,2467168.8633751855,2467168.8765017795,0.013126594014465809,10/11/2042 8:43:0,2042-10-11 09:02:09,D_Mars_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,-60.0,6,Saturn,4.991501631614199,4.991537582146179,3.595053198068854e-05,2455835.4800399835,2455835.4931619274,0.013121943920850754,9/30/2011 23:31:0,2011-09-30 23:50:09,D_Mars_60,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,0.0,6,Saturn,-51.232189848171345,-51.23215390714364,3.594102770421159e-05,2472725.331239027,2472725.3181205518,0.013118475209921598,12/27/2057 19:57:0,2057-12-27 19:38:05,N_Mars_0,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,7,Uranus,87.61984052720612,87.61981112184623,2.940535989637283e-05,2486015.8237368744,2486015.813003918,0.010732956230640411,5/18/2094 7:46:0,2094-05-18 07:30:43,S_Mars_60,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,7,Uranus,55.06569966817335,55.06567026184223,2.9406331123027485e-05,2474125.5623233276,2474125.5515900166,0.01073331106454134,10/28/2061 1:30:0,2061-10-28 01:14:17,S_Mars_90,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,7,Uranus,24.03725217446862,24.037222755399057,2.9419069562663935e-05,2462792.2162403,2462792.168250165,0.04799013491719961,10/17/2030 17:11:0,2030-10-17 16:02:17,S_Mars_120,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,8,Neptune,63.94036254197056,63.94036654774237,4.005771813808678e-06,2477367.7546348055,2477366.81573437,0.9389004353433847,9/13/2070 6:7:0,2070-09-12 07:34:39,S_Mars_60,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,8,Neptune,31.386221682937787,31.386225687738374,4.004800587154023e-06,2465476.9390803995,2465476.5543204686,0.3847599308937788,2/22/2038 10:32:0,2038-02-22 01:18:13,S_Mars_90,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,8,Neptune,0.35777418923305504,0.35777818129520256,3.992062147517572e-06,2454143.1695235143,2454143.170980617,0.0014571025967597961,2/11/2007 16:4:0,2007-02-11 16:06:12,S_Mars_120,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,0.0,9,Pluto,68.52658902354179,68.52657531298092,1.3710560864410581e-05,2479041.786938037,2479041.781933682,0.005004354752600193,4/14/2075 6:53:0,2075-04-14 06:45:59,N_Mars_0,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,9,Pluto,8.332868856064863,8.332855168717913,1.3687346950064239e-05,2457056.411945764,2457056.0740810265,0.3378647374920547,2/2/2015 21:53:0,2015-02-02 13:46:41,S_Mars_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,9,Pluto,-24.221272002967908,-24.221285691286084,1.3688318176718894e-05,2462859.5674975305,2462859.3512217635,0.21627576695755124,12/24/2030 1:37:0,2030-12-23 20:25:45,S_Mars_90,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,9,Pluto,-55.24971949667264,-55.249733197729256,1.3701056616355345e-05,2474192.7295607296,2474192.7345616156,0.005000886041671038,1/3/2062 5:31:0,2062-01-03 05:37:46,S_Mars_120,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,10,North Node,99.9350939023812,99.93511660573103,2.270334982767963e-05,2490513.8263127157,2490512.899505536,0.9268071795813739,9/11/2106 7:50:0,2106-09-10 09:35:17,S_Mars_60,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,10,North Node,67.38095304334843,67.38097568124999,2.263790156575851e-05,2478623.6298052664,2478623.6380681004,0.008262834046036005,2/20/2074 3:7:0,2074-02-20 03:18:49,S_Mars_90,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,10,North Node,36.352505549643695,36.35252737879546,2.1829151762631227e-05,2467290.246470064,2467290.2544377046,0.007967640645802021,2/9/2043 17:55:0,2043-02-09 18:06:23,S_Mars_120,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,0.0,24,Asc,-51.95994708587153,-51.960242274817176,0.00029518894564262155,2472990.9626307874,2472991.0703747524,0.10774396499618888,9/19/2058 11:6:0,2058-09-19 13:41:20,N_Mars_0,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,24,Asc,18.795879696378762,18.796290599341745,0.00041090296298307294,2460878.0780336224,2460878.228013204,0.14997958159074187,7/21/2025 13:52:0,2025-07-21 17:28:20,S_Mars_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,24,Asc,51.0411875173435,51.0418730284629,0.0006855111193999619,2472655.6153882747,2472655.865599833,0.2502115583047271,10/19/2057 2:46:0,2057-10-19 08:46:27,S_Mars_90,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,24,Asc,77.54290275075797,77.54336767357404,0.0004649228160644725,2482334.741448471,2482335.4545129724,0.7130645015276968,4/19/2084 5:48:0,2084-04-19 22:54:29,S_Mars_120,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,0.0,25,MC,34.04471876312755,34.04470961791543,9.145212118255586e-06,2466447.904292986,2466447.900954983,0.003338002599775791,10/20/2040 9:42:0,2040-10-20 09:37:22,N_Mars_0,N_MC_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,25,MC,-22.178972716657995,-22.178982458771316,9.742113320498902e-06,2462114.085958741,2462113.910541896,0.17541684536263347,12/8/2028 14:4:0,2028-12-08 09:51:10,D_Mars_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,60.0,25,MC,94.23843893060447,94.23842831429306,1.0616311413969015e-05,2488432.612154115,2488432.608279161,0.0038749538362026215,12/30/2100 2:42:0,2100-12-30 02:35:55,S_Mars_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,90.0,25,MC,-53.20742021036277,-53.20743076122585,1.0550863080993622e-05,2473446.2903212267,2473446.501603053,0.2112818262539804,12/18/2059 18:58:0,2059-12-19 00:02:18,D_Mars_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,4,Mars,120.0,25,MC,-85.76156106939551,-85.76157168570687,1.0616311357125596e-05,2485336.5517347734,2485337.317181413,0.7654466396197677,7/8/2092 1:14:0,2092-07-08 19:36:44,D_Mars_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-120.0,0,Sun,79.17598367402012,79.1759871126244,3.4386042813139284e-06,2482931.9919691356,2482931.817240552,0.17472858354449272,12/7/2085 11:48:0,2085-12-07 07:36:49,D_Jupiter_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-90.0,0,Sun,48.329189334265465,48.32919247650773,3.142242263720618e-06,2471664.736051451,2471664.7371983696,0.0011469186283648014,2/1/2055 5:40:0,2055-02-01 05:41:33,D_Jupiter_90,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-60.0,0,Sun,19.872437099001075,19.8724400245178,2.925516724872068e-06,2461271.0214855797,2461271.022553393,0.0010678134858608246,8/18/2026 12:31:0,2026-08-18 12:32:28,D_Jupiter_60,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,0,Sun,-36.79284034589534,-36.792837117920186,3.227975156505636e-06,2467450.968670696,2467450.967492485,0.0011782110668718815,7/20/2043 11:15:0,2043-07-20 11:13:11,N_Jupiter_0,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,1,Moon,40.183423595222166,40.18343086376797,7.268545800798165e-06,2468689.7149802954,2468689.5342097194,0.18077057600021362,12/10/2046 5:10:0,2046-12-10 00:49:15,S_Jupiter_60,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,1,Moon,9.336629255467528,9.336636227651297,6.972183768994e-06,2457422.4516226896,2457422.7908037645,0.33918107487261295,2/3/2016 22:50:0,2016-02-04 06:58:45,S_Jupiter_90,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,120.0,1,Moon,-19.12012297979686,-19.12011622433863,6.75545823014545e-06,2460996.42683207,2460996.424366328,0.0024657421745359898,11/16/2025 22:15:0,2025-11-16 22:11:04,S_Jupiter_120,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-120.0,2,Mercury,99.14404340476288,99.14404685729534,3.4525324537071356e-06,2490224.3018305874,2490224.159047357,0.14278323063626885,11/25/2105 19:15:0,2105-11-25 15:49:01,D_Jupiter_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-90.0,2,Mercury,68.29724906500823,68.29725222117867,3.1561704361138254e-06,2478958.077853172,2478958.0790051743,0.00115200225263834,1/20/2075 13:52:0,2075-01-20 13:53:46,D_Jupiter_90,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-60.0,2,Mercury,39.84049682974384,39.84049976918874,2.9394448972652754e-06,2468564.363287301,2468564.364360198,0.0010728971101343632,8/6/2046 20:43:0,2046-08-06 20:44:40,D_Jupiter_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,2,Mercury,-16.824780615152577,-16.824777373249248,3.241903328898843e-06,2460157.626868975,2460157.62568568,0.00118329469114542,8/1/2023 3:3:0,2023-08-01 03:00:59,N_Jupiter_0,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,2,Mercury,-80.8559565952371,-80.85595314270464,3.4525324679179903e-06,2483545.006101706,2483545.0048415316,0.0012601744383573532,8/12/2087 12:9:0,2087-08-12 12:06:58,S_Jupiter_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-120.0,3,Venus,74.08361872921647,74.0836221559336,3.4267171287183373e-06,2481072.1027806085,2481072.10403136,0.0012507513165473938,11/3/2080 14:28:0,2080-11-03 14:29:48,D_Jupiter_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-90.0,3,Venus,43.236824389461816,43.23682751981693,3.130355111125027e-06,2469805.0228465977,2469805.0239891773,0.001142579596489668,12/29/2049 12:33:0,2049-12-29 12:34:32,D_Jupiter_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-60.0,3,Venus,14.780072154197427,14.780075067827,2.913629572276477e-06,2459411.3082807264,2459411.309344201,0.001063474453985691,7/15/2021 19:24:0,2021-07-15 19:25:27,D_Jupiter_60,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,3,Venus,-41.88520529069899,-41.88520207461099,3.216088003910045e-06,2469310.6818755493,2469311.5659037516,0.8840282023884356,8/22/2048 4:22:0,2048-08-23 01:34:54,N_Jupiter_0,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-120.0,4,Mars,85.12954675436244,85.12955029507498,3.5407125409392393e-06,2485105.8665097863,2485105.997352442,0.13084265543147922,11/20/2091 8:48:0,2091-11-20 11:56:11,D_Jupiter_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-90.0,4,Mars,54.282752414607785,54.28275565895831,3.244350523345929e-06,2473840.0693281908,2473839.787759964,0.2815682268701494,1/15/2061 13:40:0,2061-01-15 06:54:22,D_Jupiter_90,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-60.0,4,Mars,25.826000179343396,25.82600320696838,3.027624984497379e-06,2463445.0720099043,2463445.899118195,0.8271082905121148,7/31/2032 13:44:0,2032-08-01 09:34:44,D_Jupiter_60,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,4,Mars,-30.839277265553022,-30.839273935469606,3.3300834161309467e-06,2465276.918146371,2465276.9169308906,0.0012154802680015564,8/6/2037 10:2:0,2037-08-06 10:00:22,N_Jupiter_0,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,4,Mars,-94.87045324563755,-94.870449704925,3.540712555150094e-06,2488663.297379102,2488663.2960867416,0.0012923604808747768,8/17/2101 19:8:0,2101-08-17 19:06:21,S_Jupiter_60,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-120.0,6,Saturn,33.68390190986902,33.68394146833731,3.9558468287737014e-05,2466315.890043456,2466315.9045218555,0.01447839941829443,6/10/2040 9:22:0,2040-06-10 09:42:30,D_Jupiter_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-90.0,6,Saturn,2.8371075701143695,2.837146832220668,3.9262106298565413e-05,2455049.126207536,2455049.140538205,0.014330668840557337,8/5/2009 15:2:0,2009-08-05 15:22:22,D_Jupiter_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-60.0,6,Saturn,-25.61964466515002,-25.61960561976926,3.9045380759716863e-05,2463369.752247224,2463370.35760128,0.605354055762291,5/17/2032 6:3:0,2032-05-17 20:34:57,D_Jupiter_60,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,6,Saturn,-82.28492211004644,-82.28488276220725,3.934783919135043e-05,2484067.5785146113,2484067.56415265,0.014361961279064417,1/16/2089 1:53:0,2089-01-16 01:32:22,N_Jupiter_0,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,180.0,6,Saturn,97.71507788995353,97.71511723779281,3.934783927661556e-05,2489701.585374277,2489702.3148534764,0.7294791992753744,6/21/2104 2:3:0,2104-06-21 19:33:23,N_Jupiter_180,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,7,Uranus,52.72965245272343,52.729626641590244,2.5811133184561186e-05,2473271.905089688,2473271.8956686244,0.009421063587069511,6/27/2059 9:43:0,2059-06-27 09:29:45,S_Jupiter_60,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,7,Uranus,21.88285811296879,21.882832005473574,2.610749521636535e-05,2462004.8251556777,2462005.6984584476,0.8733027698472142,8/21/2028 7:48:0,2028-08-22 04:45:46,S_Jupiter_90,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,120.0,7,Uranus,-6.573894122295599,-6.573920446516354,2.63242207552139e-05,2456414.6271932046,2456414.062907423,0.5642857817001641,5/2/2013 3:3:0,2013-05-01 13:30:35,S_Jupiter_120,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,8,Neptune,93.08135044757239,93.08135783694178,7.3893693866011745e-06,2488010.274857808,2488010.277554928,0.0026971199549734592,11/2/2099 18:36:0,2099-11-02 18:39:40,N_Jupiter_0,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,8,Neptune,29.050174467487864,29.05018206748639,7.599998525620322e-06,2464622.895625077,2464622.948581144,0.05295606702566147,10/22/2035 9:30:0,2035-10-22 10:45:57,S_Jupiter_60,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,8,Neptune,-1.796619872266774,-1.7966125686302803,7.303636493816157e-06,2454669.1448176936,2454669.1421445627,0.0026731309480965137,7/21/2008 15:29:0,2008-07-21 15:24:41,S_Jupiter_90,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,120.0,8,Neptune,-30.253372107531163,-30.25336502062021,7.086910954967607e-06,2465063.0627636933,2465063.0601769704,0.0025867228396236897,1/4/2037 13:30:0,2037-01-04 13:26:39,S_Jupiter_120,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,-60.0,9,Pluto,94.13913420656311,94.13912360035533,1.06062077804836e-05,2488396.3659298397,2488396.362058574,0.003871265798807144,11/23/2100 20:47:0,2100-11-23 20:41:21,D_Jupiter_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,9,Pluto,37.473856761666696,37.47384645791732,1.0303749377271743e-05,2467699.5396624524,2467700.009748042,0.4700855896808207,3/25/2044 0:57:0,2044-03-25 12:14:02,N_Jupiter_0,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,9,Pluto,-26.55731921841783,-26.55732931153807,1.0093120238252595e-05,2463713.0034591667,2463713.0071431557,0.0036839889362454414,4/25/2033 12:5:0,2033-04-25 12:10:18,S_Jupiter_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,9,Pluto,-57.40411355817247,-57.40412394765474,1.038948227005676e-05,2474979.083393177,2474979.4913092856,0.40791610861197114,2/28/2064 14:0:0,2064-02-28 23:47:29,S_Jupiter_90,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,120.0,9,Pluto,-85.86086579343686,-85.86087639964467,1.060620780890531e-05,2485372.7979590488,2485373.662706714,0.8647476653568447,8/13/2092 7:9:0,2092-08-14 03:54:17,S_Jupiter_120,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,10,North Node,65.0449058278985,65.04490183933234,3.988566163570795e-06,2477770.017477455,2477770.01601764,0.0014598150737583637,10/20/2071 12:25:0,2071-10-20 12:23:03,S_Jupiter_60,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,10,North Node,34.198111488143866,34.19810876618607,2.7219577987125376e-06,2466503.892637617,2466503.891644102,0.0009935148991644382,12/15/2040 9:25:0,2040-12-15 09:23:58,S_Jupiter_90,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,120.0,10,North Node,5.741359252879477,5.741357456910862,1.7959686147150933e-06,2456109.178071745,2456109.9187736735,0.7407019282691181,6/30/2012 16:16:0,2012-07-01 10:03:01,S_Jupiter_120,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,24,Asc,-14.036022274161297,-14.03600688120568,1.5392955617699045e-05,2459139.7300745132,2459139.7244560844,0.005618428811430931,10/17/2020 5:31:0,2020-10-17 05:23:13,N_Jupiter_0,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,24,Asc,-84.15486739844073,-84.15523833287489,0.0003709344341586984,2484750.108544875,2484750.2439359436,0.13539106864482164,11/29/2090 14:36:0,2090-11-29 17:51:16,D_Jupiter_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,24,Asc,53.16869725412997,53.169407640654384,0.0007103865244175722,2473432.1564422017,2473432.5851409235,0.42869872180745006,12/4/2059 15:45:0,2059-12-05 02:02:36,S_Jupiter_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,24,Asc,79.26064792066174,79.26110007867715,0.00045215801540621214,2482962.9790834063,2482962.883473161,0.09561024513095617,1/7/2086 11:30:0,2086-01-07 09:12:12,S_Jupiter_90,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,0.0,25,MC,65.09745102500264,65.09746620098682,1.5175984174220503e-05,2477789.2490195953,2477789.2545740055,0.00555441016331315,11/8/2071 17:59:0,2071-11-08 18:06:35,N_Jupiter_0,N_MC_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,60.0,25,MC,8.432173580106223,8.432187463113223,1.3883007000004e-05,2457092.7574747633,2457092.3303684806,0.42710628267377615,3/11/2015 6:11:0,2015-03-10 19:55:44,D_Jupiter_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,90.0,25,MC,-20.024578655158166,-20.024563846161925,1.4808996240844863e-05,2461326.553153577,2461326.5477482933,0.005405283533036709,10/13/2026 1:17:0,2026-10-13 01:08:45,D_Jupiter_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,5,Jupiter,120.0,25,MC,-50.87137299491282,-50.871356919308255,1.6075604563070556e-05,2472593.6330875875,2472593.6272199918,0.005867595784366131,8/18/2057 3:12:0,2057-08-18 03:03:11,D_Jupiter_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,0.0,0,Sun,45.7986474029874,45.798611217505425,3.6185481974371214e-05,2470740.0882465346,2470740.873650051,0.7854035166092217,7/21/2052 14:7:0,2052-07-22 08:58:03,N_Saturn_0,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,0,Sun,-10.18678169663599,-10.18681644321589,3.4746579899547214e-05,2457733.7572637163,2457733.769946218,0.012682501692324877,12/11/2016 6:10:0,2016-12-11 06:28:43,S_Saturn_60,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,0,Sun,-39.40591682743565,-39.40595446446915,3.763703350045944e-05,2468405.7415864584,2468405.7553239753,0.013737516943365335,3/1/2046 5:48:0,2046-03-01 06:07:39,S_Saturn_90,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,0,Sun,-71.09066090508367,-71.09070108199214,4.0176908470357375e-05,2479978.6731748,2479978.687839371,0.014664571266621351,11/6/2077 4:9:0,2077-11-06 04:30:29,S_Saturn_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,1,Moon,69.91677901611837,69.9167426691514,3.634696696508399e-05,2479549.206285327,2479550.1097613536,0.9034760263748467,9/2/2076 16:57:0,2076-09-03 14:38:03,S_Saturn_120,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,1,Moon,6.806087324189434,6.8060549686489935,3.235554044067612e-05,2456499.6099050976,2456498.792008001,0.8178970967419446,7/26/2013 2:38:0,2013-07-25 07:00:29,N_Saturn_180,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,0.0,2,Mercury,65.76670713373016,65.76667096217636,3.617155380197801e-05,2478034.196755389,2478034.1835166006,0.013238788582384586,7/10/2072 16:43:0,2072-07-10 16:24:15,N_Saturn_0,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,2,Mercury,9.781278034106776,9.78124330145505,3.473265172715401e-05,2457584.7484268933,2457585.5169927767,0.7685658833943307,7/15/2016 5:58:0,2016-07-16 00:24:28,S_Saturn_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,2,Mercury,-19.43785709669288,-19.43789471979821,3.762310532806623e-05,2461112.3997847373,2461112.4135171706,0.013732433319091797,3/12/2026 21:36:0,2026-03-12 21:55:27,S_Saturn_90,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,2,Mercury,-51.1226011743409,-51.1226413373212,4.016298029796417e-05,2472685.3313730787,2472685.3460325664,0.014659487642347813,11/17/2057 19:57:0,2057-11-17 20:18:17,S_Saturn_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,0.0,3,Venus,40.70628245818375,40.70624626081462,3.6197369126966805e-05,2468881.0813241396,2468880.3618296417,0.7194944978691638,6/19/2047 13:57:0,2047-06-18 20:41:02,N_Saturn_0,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,3,Venus,-15.279146641439638,-15.27918139990669,3.4758467052142805e-05,2459593.749615211,2459593.4831554103,0.2664598007686436,1/14/2022 5:59:0,2022-01-13 23:35:44,S_Saturn_60,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,3,Venus,-44.498281772239295,-44.49831942115995,3.764892065305503e-05,2470265.4547913116,2470265.4685331676,0.013741855975240469,4/3/2051 22:55:0,2051-04-03 23:14:41,S_Saturn_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,3,Venus,-76.18302584988731,-76.18306603868294,4.0188795622952966e-05,2481838.386379653,2481838.4010485634,0.014668910298496485,12/9/2082 21:16:0,2082-12-09 21:37:30,S_Saturn_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,0.0,4,Mars,51.75221048332972,51.752174399956004,3.60833737147459e-05,2472915.1387708597,2472915.1256004283,0.01317043136805296,7/5/2058 15:20:0,2058-07-05 15:00:51,N_Saturn_0,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,4,Mars,-4.233218616293669,-4.233253260765309,3.46444716399219e-05,2455558.706739391,2455558.7193846237,0.012645232491195202,12/28/2010 4:58:0,2010-12-28 05:15:54,S_Saturn_60,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,4,Mars,-33.452353747093326,-33.45239128201857,3.753492524083413e-05,2466231.1434158804,2466231.157153663,0.013737782835960388,3/17/2040 15:27:0,2040-03-17 15:46:18,S_Saturn_90,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,4,Mars,-65.13709782474135,-65.13713789954156,4.0074800210732064e-05,2477803.7597482996,2477803.7744156765,0.01466737687587738,11/23/2071 6:14:0,2071-11-23 06:35:09,S_Saturn_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,0.0,5,Jupiter,82.82168624035711,82.82164766686503,3.8573492076920957e-05,2484263.4974221746,2484263.48334285,0.014079324435442686,7/30/2089 23:56:0,2089-07-30 23:36:00,N_Saturn_0,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,5,Jupiter,26.83625714073372,26.836220006143748,3.713458997367525e-05,2463814.815800812,2463814.8022466865,0.013554125558584929,8/5/2033 7:35:0,2033-08-05 07:15:15,S_Saturn_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,5,Jupiter,-2.3828779900659356,-2.38291801510951,4.002504357458747e-05,2454883.3324108184,2454883.3470199592,0.014609140809625387,2/20/2009 19:59:0,2009-02-20 20:19:42,S_Saturn_90,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,5,Jupiter,-34.067622067713955,-34.0676646326325,4.256491854448541e-05,2466456.26399916,2466456.279535355,0.015536195132881403,10/28/2040 18:20:0,2040-10-28 18:42:31,S_Saturn_120,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,5,Jupiter,-97.17831375964289,-97.17835233313491,3.857349202007754e-05,2489505.666466714,2489505.8588983715,0.19243165757507086,12/8/2103 3:59:0,2103-12-08 08:36:48,N_Saturn_180,N_Jupiter_0
